state,utility_name,zip_code,month,year,number_of_disconnections
Washington,Avista Utilities,99008,April,2023,0
Washington,Avista Utilities,99009,April,2023,1
Washington,Avista Utilities,99011,April,2023,0
Washington,Avista Utilities,99012,April,2023,3
Washington,Avista Utilities,99013,April,2023,4
Washington,Avista Utilities,99014,April,2023,0
Washington,Avista Utilities,99016,April,2023,23
Washington,Avista Utilities,99018,April,2023,2
Washington,Avista Utilities,99019,April,2023,13
Washington,Avista Utilities,99020,April,2023,0
Washington,Avista Utilities,99021,April,2023,8
Washington,Avista Utilities,99022,April,2023,7
Washington,Avista Utilities,99023,April,2023,0
Washington,Avista Utilities,99025,April,2023,1
Washington,Avista Utilities,99026,April,2023,1
Washington,Avista Utilities,99027,April,2023,6
Washington,Avista Utilities,99029,April,2023,3
Washington,Avista Utilities,99030,April,2023,0
Washington,Avista Utilities,99031,April,2023,1
Washington,Avista Utilities,99032,April,2023,0
Washington,Avista Utilities,99033,April,2023,0
Washington,Avista Utilities,99034,April,2023,1
Washington,Avista Utilities,99036,April,2023,0
Washington,Avista Utilities,99037,April,2023,6
Washington,Avista Utilities,99039,April,2023,0
Washington,Avista Utilities,99040,April,2023,4
Washington,Avista Utilities,99101,April,2023,0
Washington,Avista Utilities,99102,April,2023,1
Washington,Avista Utilities,99103,April,2023,0
Washington,Avista Utilities,99104,April,2023,0
Washington,Avista Utilities,99107,April,2023,0
Washington,Avista Utilities,99109,April,2023,5
Washington,Avista Utilities,99110,April,2023,1
Washington,Avista Utilities,99111,April,2023,4
Washington,Avista Utilities,99113,April,2023,0
Washington,Avista Utilities,99114,April,2023,22
Washington,Avista Utilities,99117,April,2023,0
Washington,Avista Utilities,99122,April,2023,4
Washington,Avista Utilities,99125,April,2023,1
Washington,Avista Utilities,99126,April,2023,2
Washington,Avista Utilities,99128,April,2023,0
Washington,Avista Utilities,99129,April,2023,3
Washington,Avista Utilities,99130,April,2023,1
Washington,Avista Utilities,99131,April,2023,0
Washington,Avista Utilities,99134,April,2023,1
Washington,Avista Utilities,99137,April,2023,1
Washington,Avista Utilities,99138,April,2023,0
Washington,Avista Utilities,99141,April,2023,9
Washington,Avista Utilities,99143,April,2023,1
Washington,Avista Utilities,99144,April,2023,0
Washington,Avista Utilities,99146,April,2023,0
Washington,Avista Utilities,99148,April,2023,0
Washington,Avista Utilities,99149,April,2023,0
Washington,Avista Utilities,99151,April,2023,2
Washington,Avista Utilities,99156,April,2023,0
Washington,Avista Utilities,99157,April,2023,0
Washington,Avista Utilities,99158,April,2023,0
Washington,Avista Utilities,99159,April,2023,0
Washington,Avista Utilities,99160,April,2023,0
Washington,Avista Utilities,99161,April,2023,1
Washington,Avista Utilities,99163,April,2023,67
Washington,Avista Utilities,99164,April,2023,0
Washington,Avista Utilities,99167,April,2023,0
Washington,Avista Utilities,99169,April,2023,10
Washington,Avista Utilities,99170,April,2023,1
Washington,Avista Utilities,99171,April,2023,0
Washington,Avista Utilities,99173,April,2023,2
Washington,Avista Utilities,99174,April,2023,0
Washington,Avista Utilities,99176,April,2023,0
Washington,Avista Utilities,99179,April,2023,0
Washington,Avista Utilities,99181,April,2023,5
Washington,Avista Utilities,99185,April,2023,1
Washington,Avista Utilities,99201,April,2023,45
Washington,Avista Utilities,99202,April,2023,51
Washington,Avista Utilities,99203,April,2023,23
Washington,Avista Utilities,99204,April,2023,19
Washington,Avista Utilities,99205,April,2023,83
Washington,Avista Utilities,99206,April,2023,34
Washington,Avista Utilities,99207,April,2023,89
Washington,Avista Utilities,99208,April,2023,106
Washington,Avista Utilities,99212,April,2023,43
Washington,Avista Utilities,99216,April,2023,33
Washington,Avista Utilities,99217,April,2023,46
Washington,Avista Utilities,99218,April,2023,18
Washington,Avista Utilities,99219,April,2023,0
Washington,Avista Utilities,99220,April,2023,0
Washington,Avista Utilities,99223,April,2023,41
Washington,Avista Utilities,99224,April,2023,29
Washington,Avista Utilities,99228,April,2023,0
