state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,The Potomac Edison Company,2024,June,Montgomery,21791,0
Maryland,The Potomac Edison Company,2024,June,Montgomery,21797,0
Maryland,The Potomac Edison Company,2024,June,Roane,21532,0
Maryland,The Potomac Edison Company,2024,June,Roane,21557,1
Maryland,The Potomac Edison Company,2024,June,Washington,17214,0
Maryland,The Potomac Edison Company,2024,June,Washington,21541,0
Maryland,The Potomac Edison Company,2024,June,Washington,21702,0
Maryland,The Potomac Edison Company,2024,June,Washington,21703,0
Maryland,The Potomac Edison Company,2024,June,Washington,21704,0
Maryland,The Potomac Edison Company,2024,June,Washington,21711,0
Maryland,The Potomac Edison Company,2024,June,Washington,21713,4
Maryland,The Potomac Edison Company,2024,June,Washington,21715,0
Maryland,The Potomac Edison Company,2024,June,Washington,21719,0
Maryland,The Potomac Edison Company,2024,June,Washington,21720,0
Maryland,The Potomac Edison Company,2024,June,Washington,21721,0
Maryland,The Potomac Edison Company,2024,June,Washington,21722,2
Maryland,The Potomac Edison Company,2024,June,Washington,21727,0
Maryland,The Potomac Edison Company,2024,June,Washington,21733,2
Maryland,The Potomac Edison Company,2024,June,Washington,21734,1
Maryland,The Potomac Edison Company,2024,June,Washington,21740,62
Maryland,The Potomac Edison Company,2024,June,Washington,21741,0
Maryland,The Potomac Edison Company,2024,June,Washington,21742,54
Maryland,The Potomac Edison Company,2024,June,Washington,21746,0
Maryland,The Potomac Edison Company,2024,June,Washington,21750,7
Maryland,The Potomac Edison Company,2024,June,Washington,21756,4
Maryland,The Potomac Edison Company,2024,June,Washington,21758,2
Maryland,The Potomac Edison Company,2024,June,Washington,21767,3
Maryland,The Potomac Edison Company,2024,June,Washington,21769,0
Maryland,The Potomac Edison Company,2024,June,Washington,21771,0
Maryland,The Potomac Edison Company,2024,June,Washington,21773,0
Maryland,The Potomac Edison Company,2024,June,Washington,21777,0
Maryland,The Potomac Edison Company,2024,June,Washington,21779,0
Maryland,The Potomac Edison Company,2024,June,Washington,21779,0
Maryland,The Potomac Edison Company,2024,June,Washington,21780,0
Maryland,The Potomac Edison Company,2024,June,Washington,21781,0
Maryland,The Potomac Edison Company,2024,June,Washington,21782,5
Maryland,The Potomac Edison Company,2024,June,Washington,21783,6
Maryland,The Potomac Edison Company,2024,June,Washington,21788,0
Maryland,The Potomac Edison Company,2024,June,Washington,21795,6
Maryland,The Potomac Edison Company,2024,July,Allegany,21501,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21502,35
Maryland,The Potomac Edison Company,2024,July,Allegany,21503,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21505,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21520,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21521,3
Maryland,The Potomac Edison Company,2024,July,Allegany,21522,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21523,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21524,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21528,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21529,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21530,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21531,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21532,4
Maryland,The Potomac Edison Company,2024,July,Allegany,21536,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21539,1
Maryland,The Potomac Edison Company,2024,July,Allegany,21540,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21541,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21542,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21543,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21545,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21550,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21555,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21556,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21557,3
Maryland,The Potomac Edison Company,2024,July,Allegany,21560,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21561,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21562,6
Maryland,The Potomac Edison Company,2024,July,Allegany,21713,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21750,0
Maryland,The Potomac Edison Company,2024,July,Allegany,21766,1
Maryland,The Potomac Edison Company,2024,July,Allegany,25434,0
Maryland,The Potomac Edison Company,2024,July,Allegany,26726,0
Maryland,The Potomac Edison Company,2024,July,Carroll,20841,0
Maryland,The Potomac Edison Company,2024,July,Carroll,20872,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21157,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21158,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21502,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21701,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21703,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21710,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21711,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21718,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21727,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21754,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21757,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21770,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21771,8
Maryland,The Potomac Edison Company,2024,July,Carroll,21774,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21776,7
Maryland,The Potomac Edison Company,2024,July,Carroll,21783,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21787,8
Maryland,The Potomac Edison Company,2024,July,Carroll,21790,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21791,7
Maryland,The Potomac Edison Company,2024,July,Carroll,21793,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21797,0
Maryland,The Potomac Edison Company,2024,July,Carroll,21798,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20837,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20838,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20841,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20842,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20871,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20874,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20876,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20878,0
Maryland,The Potomac Edison Company,2024,July,Frederick,20882,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21157,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21701,61
Maryland,The Potomac Edison Company,2024,July,Frederick,21702,39
Maryland,The Potomac Edison Company,2024,July,Frederick,21703,22
Maryland,The Potomac Edison Company,2024,July,Frederick,21704,2
Maryland,The Potomac Edison Company,2024,July,Frederick,21710,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21713,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21714,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21716,16
Maryland,The Potomac Edison Company,2024,July,Frederick,21717,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21718,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21719,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21727,1
Maryland,The Potomac Edison Company,2024,July,Frederick,21740,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21754,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21755,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21757,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21758,1
Maryland,The Potomac Edison Company,2024,July,Frederick,21759,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21762,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21769,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21770,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21771,3
Maryland,The Potomac Edison Company,2024,July,Frederick,21773,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21774,1
Maryland,The Potomac Edison Company,2024,July,Frederick,21775,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21776,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21777,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21778,1
Maryland,The Potomac Edison Company,2024,July,Frederick,21779,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21780,1
Maryland,The Potomac Edison Company,2024,July,Frederick,21783,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21787,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21788,6
Maryland,The Potomac Edison Company,2024,July,Frederick,21790,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21791,2
Maryland,The Potomac Edison Company,2024,July,Frederick,21792,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21793,2
Maryland,The Potomac Edison Company,2024,July,Frederick,21797,0
Maryland,The Potomac Edison Company,2024,July,Frederick,21798,1
Maryland,The Potomac Edison Company,2024,July,Garrett,21501,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21502,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21520,7
Maryland,The Potomac Edison Company,2024,July,Garrett,21521,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21522,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21523,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21531,1
Maryland,The Potomac Edison Company,2024,July,Garrett,21532,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21536,12
Maryland,The Potomac Edison Company,2024,July,Garrett,21538,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21539,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21540,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21541,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21542,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21550,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21555,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21557,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21561,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21562,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21710,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21771,0
Maryland,The Potomac Edison Company,2024,July,Garrett,21783,0
Maryland,The Potomac Edison Company,2024,July,Howard,20872,0
Maryland,The Potomac Edison Company,2024,July,Howard,20882,0
Maryland,The Potomac Edison Company,2024,July,Howard,21754,0
Maryland,The Potomac Edison Company,2024,July,Howard,21757,0
Maryland,The Potomac Edison Company,2024,July,Howard,21765,0
Maryland,The Potomac Edison Company,2024,July,Howard,21769,0
Maryland,The Potomac Edison Company,2024,July,Howard,21771,0
Maryland,The Potomac Edison Company,2024,July,Howard,21774,0
Maryland,The Potomac Edison Company,2024,July,Howard,21791,0
Maryland,The Potomac Edison Company,2024,July,Howard,21797,0
Maryland,The Potomac Edison Company,2024,July,Howard,21798,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20837,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20838,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20839,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20841,3
Maryland,The Potomac Edison Company,2024,July,Montgomery,20842,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20871,16
Maryland,The Potomac Edison Company,2024,July,Montgomery,20872,9
Maryland,The Potomac Edison Company,2024,July,Montgomery,20874,21
Maryland,The Potomac Edison Company,2024,July,Montgomery,20876,17
Maryland,The Potomac Edison Company,2024,July,Montgomery,20877,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20878,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20879,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,20882,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21703,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21704,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21770,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21771,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21791,0
Maryland,The Potomac Edison Company,2024,July,Montgomery,21797,0
Maryland,The Potomac Edison Company,2024,July,Roane,21532,0
Maryland,The Potomac Edison Company,2024,July,Roane,21557,0
Maryland,The Potomac Edison Company,2024,July,Washington,17214,0
Maryland,The Potomac Edison Company,2024,July,Washington,21541,0
Maryland,The Potomac Edison Company,2024,July,Washington,21702,0
Maryland,The Potomac Edison Company,2024,July,Washington,21703,0
Maryland,The Potomac Edison Company,2024,July,Washington,21704,0
Maryland,The Potomac Edison Company,2024,July,Washington,21711,0
Maryland,The Potomac Edison Company,2024,July,Washington,21713,2
Maryland,The Potomac Edison Company,2024,July,Washington,21715,0
Maryland,The Potomac Edison Company,2024,July,Washington,21719,0
Maryland,The Potomac Edison Company,2024,July,Washington,21720,0
Maryland,The Potomac Edison Company,2024,July,Washington,21721,0
Maryland,The Potomac Edison Company,2024,July,Washington,21722,1
Maryland,The Potomac Edison Company,2024,July,Washington,21727,0
Maryland,The Potomac Edison Company,2024,July,Washington,21733,1
Maryland,The Potomac Edison Company,2024,July,Washington,21734,2
Maryland,The Potomac Edison Company,2024,July,Washington,21740,32
Maryland,The Potomac Edison Company,2024,July,Washington,21741,0
Maryland,The Potomac Edison Company,2024,July,Washington,21742,21
Maryland,The Potomac Edison Company,2024,July,Washington,21746,1
Maryland,The Potomac Edison Company,2024,July,Washington,21750,0
Maryland,The Potomac Edison Company,2024,July,Washington,21756,0
Maryland,The Potomac Edison Company,2024,July,Washington,21758,1
Maryland,The Potomac Edison Company,2024,July,Washington,21767,0
Maryland,The Potomac Edison Company,2024,July,Washington,21769,0
Maryland,The Potomac Edison Company,2024,July,Washington,21771,0
Maryland,The Potomac Edison Company,2024,July,Washington,21773,0
Maryland,The Potomac Edison Company,2024,July,Washington,21777,0
Maryland,The Potomac Edison Company,2024,July,Washington,21779,0
Maryland,The Potomac Edison Company,2024,July,Washington,21780,0
Maryland,The Potomac Edison Company,2024,July,Washington,21781,0
Maryland,The Potomac Edison Company,2024,July,Washington,21782,0
Maryland,The Potomac Edison Company,2024,July,Washington,21783,1
Maryland,The Potomac Edison Company,2024,July,Washington,21788,0
Maryland,The Potomac Edison Company,2024,July,Washington,21795,4
Maryland,The Potomac Edison Company,2024,August,Allegany,21501,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21502,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21503,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21505,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21520,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21521,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21522,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21523,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21524,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21528,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21529,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21530,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21531,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21532,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21536,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21539,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21540,0
Maryland,The Potomac Edison Company,2024,August,Allegany,21541,0
