state,utility_name,year,month,zip_code,number_of_customers,number_of_disconnections
Oregon,Avista Utilities,2024,February,97497,2,0
Oregon,Avista Utilities,2024,February,97501,9150,24
Oregon,Avista Utilities,2024,February,97502,6435,6
Oregon,Avista Utilities,2024,February,97503,1721,6
Oregon,Avista Utilities,2024,February,97504,13414,29
Oregon,Avista Utilities,2024,February,97520,7273,9
Oregon,Avista Utilities,2024,February,97524,2848,7
Oregon,Avista Utilities,2024,February,97525,571,2
Oregon,Avista Utilities,2024,February,97526,6409,20
Oregon,Avista Utilities,2024,February,97527,5642,12
Oregon,Avista Utilities,2024,February,97528,2,0
Oregon,Avista Utilities,2024,February,97530,1246,0
Oregon,Avista Utilities,2024,February,97535,1176,1
Oregon,Avista Utilities,2024,February,97537,564,0
Oregon,Avista Utilities,2024,February,97539,234,0
Oregon,Avista Utilities,2024,February,97540,1455,0
Oregon,Avista Utilities,2024,February,97601,6475,0
Oregon,Avista Utilities,2024,February,97603,8878,0
Oregon,Avista Utilities,2024,February,97623,61,0
Oregon,Avista Utilities,2024,February,97627,206,0
Oregon,Avista Utilities,2024,February,97632,134,0
Oregon,Avista Utilities,2024,February,97634,32,0
Oregon,Cascade Natural Gas,2024,February,97701,10642,4
Oregon,Cascade Natural Gas,2024,February,97702,14111,6
Oregon,Cascade Natural Gas,2024,February,97703,9785,6
Oregon,Cascade Natural Gas,2024,February,97707,3870,0
Oregon,Cascade Natural Gas,2024,February,97731,24,0
Oregon,Cascade Natural Gas,2024,February,97733,73,0
Oregon,Cascade Natural Gas,2024,February,97737,123,0
Oregon,Cascade Natural Gas,2024,February,97739,436,0
Oregon,Cascade Natural Gas,2024,February,97741,1540,0
Oregon,Cascade Natural Gas,2024,February,97753,466,0
Oregon,Cascade Natural Gas,2024,February,97754,2936,0
Oregon,Cascade Natural Gas,2024,February,97756,9573,4
Oregon,Cascade Natural Gas,2024,February,97801,4899,8
Oregon,Cascade Natural Gas,2024,February,97813,349,0
Oregon,Cascade Natural Gas,2024,February,97814,3487,1
Oregon,Idaho Power,2024,February,97814,4,0
Oregon,Cascade Natural Gas,2024,February,97818,344,1
Oregon,Idaho Power,2024,February,97819,25,0
Oregon,Avista Utilities,2024,February,97824,328,0
Oregon,Cascade Natural Gas,2024,February,97826,24,0
Oregon,Avista Utilities,2024,February,97827,535,0
Oregon,Idaho Power,2024,February,97834,661,1
Oregon,Idaho Power,2024,February,97837,71,0
Oregon,Cascade Natural Gas,2024,February,97838,4198,1
Oregon,Idaho Power,2024,February,97840,115,0
Oregon,Avista Utilities,2024,February,97841,135,0
Oregon,Cascade Natural Gas,2024,February,97844,180,0
Oregon,Avista Utilities,2024,February,97850,4945,1
Oregon,Cascade Natural Gas,2024,February,97862,240,0
Oregon,Avista Utilities,2024,February,97867,144,0
Oregon,Cascade Natural Gas,2024,February,97868,467,0
Oregon,Idaho Power,2024,February,97870,437,2
Oregon,Cascade Natural Gas,2024,February,97875,387,1
Oregon,Avista Utilities,2024,February,97876,50,0
Oregon,Cascade Natural Gas,2024,February,97882,1082,3
Oregon,Avista Utilities,2024,February,97883,774,0
Oregon,Idaho Power,2024,February,97884,171,1
Oregon,Cascade Natural Gas,2024,February,97886,190,0
Oregon,Idaho Power,2024,February,97901,373,1
Oregon,Idaho Power,2024,February,97902,29,0
Oregon,Idaho Power,2024,February,97903,80,0
Oregon,Idaho Power,2024,February,97904,114,0
Oregon,Idaho Power,2024,February,97905,106,0
Oregon,Idaho Power,2024,February,97906,141,0
Oregon,Idaho Power,2024,February,97907,386,0
Oregon,Cascade Natural Gas,2024,February,97907,128,0
Oregon,Idaho Power,2024,February,97908,61,0
Oregon,Idaho Power,2024,February,97909,50,0
Oregon,Idaho Power,2024,February,97910,364,0
Oregon,Idaho Power,2024,February,97911,95,0
Oregon,Cascade Natural Gas,2024,February,97913,758,1
Oregon,Idaho Power,2024,February,97913,2226,0
Oregon,Cascade Natural Gas,2024,February,97914,2743,1
Oregon,Idaho Power,2024,February,97914,7062,49
Oregon,Idaho Power,2024,February,97917,1,0
Oregon,Cascade Natural Gas,2024,February,97918,429,0
Oregon,Idaho Power,2024,February,97918,1991,9
Oregon,Idaho Power,2024,February,97920,35,0
Oregon,Portland General Electric,2024,Jan,97002,"2,239",0
Oregon,Portland General Electric,2024,Jan,97003,172,13
Oregon,Portland General Electric,2024,Jan,97004,"1,766",0
Oregon,Portland General Electric,2024,Jan,97005,"12,301",6
Oregon,Portland General Electric,2024,Jan,97006,36,17
Oregon,Portland General Electric,2024,Jan,97007,25,5
Oregon,Portland General Electric,2024,Jan,97008,"11,942",7
Oregon,Portland General Electric,2024,Jan,97009,"3,386",4
Oregon,Portland General Electric,2024,Jan,97011,497,1
Oregon,Portland General Electric,2024,Jan,97013,"2,346",0
Oregon,Portland General Electric,2024,Jan,97015,"8,207",9
Oregon,Portland General Electric,2024,Jan,97017,"1,122",0
Oregon,Portland General Electric,2024,Jan,97019,"1,221",1
Oregon,Portland General Electric,2024,Jan,97020,381,0
Oregon,Portland General Electric,2024,Jan,97022,"1,456",5
Oregon,Portland General Electric,2024,Jan,97023,"5,100",6
Oregon,Portland General Electric,2024,Jan,97024,"4,685",9
Oregon,Portland General Electric,2024,Jan,97026,"1,233",1
Oregon,Portland General Electric,2024,Jan,97027,"4,941",12
Oregon,Portland General Electric,2024,Jan,97028,809,0
Oregon,Portland General Electric,2024,Jan,97030,"15,492",18
Oregon,Portland General Electric,2024,Jan,97032,"1,742",3
Oregon,Portland General Electric,2024,Jan,97034,"8,478",1
Oregon,Portland General Electric,2024,Jan,97035,305,6
Oregon,Portland General Electric,2024,Jan,97036,2,0
Oregon,Portland General Electric,2024,Jan,97038,"6,561",6
Oregon,Portland General Electric,2024,Jan,97042,"1,213",0
Oregon,Portland General Electric,2024,Jan,97045,"22,416",27
Oregon,Portland General Electric,2024,Jan,97049,"1,652",1
Oregon,Portland General Electric,2024,Jan,97055,"8,107",7
Oregon,Portland General Electric,2024,Jan,97056,29,0
Oregon,Portland General Electric,2024,Jan,97060,"6,675",4
Oregon,Portland General Electric,2024,Jan,97062,"11,589",11
Oregon,Portland General Electric,2024,Jan,97067,"1,391",1
Oregon,Portland General Electric,2024,Jan,97068,"11,701",5
Oregon,Portland General Electric,2024,Jan,97070,"11,619",12
Oregon,Portland General Electric,2024,Jan,97071,"10,929",11
Oregon,Portland General Electric,2024,Jan,97078,136,11
Oregon,Portland General Electric,2024,Jan,97080,"16,756",11
Oregon,Portland General Electric,2024,Jan,97086,"1,250",19
Oregon,Portland General Electric,2024,Jan,97089,262,0
Oregon,Portland General Electric,2024,Jan,97101,"1,552",0
Oregon,Portland General Electric,2024,Jan,97106,"1,582",0
Oregon,Portland General Electric,2024,Jan,97109,82,0
Oregon,Portland General Electric,2024,Jan,97111,"1,546",0
Oregon,Portland General Electric,2024,Jan,97113,"5,431",2
Oregon,Portland General Electric,2024,Jan,97114,"1,760",0
Oregon,Portland General Electric,2024,Jan,97115,"1,706",1
Oregon,Portland General Electric,2024,Jan,97116,833,0
Oregon,Portland General Electric,2024,Jan,97117,265,0
Oregon,Portland General Electric,2024,Jan,97119,"1,622",0
Oregon,Portland General Electric,2024,Jan,97123,"18,764",14
Oregon,Portland General Electric,2024,Jan,97124,82,17
Oregon,Portland General Electric,2024,Jan,97125,8,10
Oregon,Portland General Electric,2024,Jan,97127,"1,558",0
Oregon,Portland General Electric,2024,Jan,97128,497,0
Oregon,Portland General Electric,2024,Jan,97132,"12,209",15
Oregon,Portland General Electric,2024,Jan,97133,"2,491",0
Oregon,Portland General Electric,2024,Jan,97137,479,0
Oregon,Portland General Electric,2024,Jan,97140,"9,534",3
Oregon,Portland General Electric,2024,Jan,97148,"1,358",0
Oregon,Portland General Electric,2024,Jan,97201,"7,326",3
Oregon,Portland General Electric,2024,Jan,97202,"20,338",15
Oregon,Portland General Electric,2024,Jan,97203,"13,201",9
Oregon,Portland General Electric,2024,Jan,97204,415,0
Oregon,Portland General Electric,2024,Jan,97205,"3,291",2
Oregon,Portland General Electric,2024,Jan,97206,"22,220",15
Oregon,Portland General Electric,2024,Jan,97209,"15,922",13
Oregon,Portland General Electric,2024,Jan,97210,"7,999",3
Oregon,Portland General Electric,2024,Jan,97211,7,0
Oregon,Portland General Electric,2024,Jan,97213,"3,135",2
Oregon,Portland General Electric,2024,Jan,97214,"15,616",6
Oregon,Portland General Electric,2024,Jan,97215,"7,709",2
Oregon,Portland General Electric,2024,Jan,97216,"4,252",1
Oregon,Portland General Electric,2024,Jan,97217,"13,528",8
Oregon,Portland General Electric,2024,Jan,97219,"17,704",7
Oregon,Portland General Electric,2024,Jan,97221,"5,555",1
Oregon,Portland General Electric,2024,Jan,97222,"13,783",27
Oregon,Portland General Electric,2024,Jan,97223,"7,495",15
Oregon,Portland General Electric,2024,Jan,97224,1,7
Oregon,Portland General Electric,2024,Jan,97225,"11,575",8
Oregon,Portland General Electric,2024,Jan,97227,424,0
Oregon,Portland General Electric,2024,Jan,97229,"28,568",18
Oregon,Portland General Electric,2024,Jan,97230,"15,650",24
Oregon,Portland General Electric,2024,Jan,97231,"1,982",0
Oregon,Portland General Electric,2024,Jan,97232,"5,553",7
Oregon,Portland General Electric,2024,Jan,97233,"15,466",27
Oregon,Portland General Electric,2024,Jan,97236,-,30
Oregon,Portland General Electric,2024,Jan,97239,"10,618",2
Oregon,Portland General Electric,2024,Jan,97266,"13,443",18
Oregon,Portland General Electric,2024,Jan,97267,"11,538",11
Oregon,Portland General Electric,2024,Jan,97301,"19,561",39
Oregon,Portland General Electric,2024,Jan,97302,"17,668",13
Oregon,Portland General Electric,2024,Jan,97303,"10,500",10
Oregon,Portland General Electric,2024,Jan,97304,"1,334",0
Oregon,Portland General Electric,2024,Jan,97305,"15,857",41
Oregon,Portland General Electric,2024,Jan,97306,"13,994",9
Oregon,Portland General Electric,2024,Jan,97317,"8,518",12
Oregon,Portland General Electric,2024,Jan,97325,149,0
Oregon,Portland General Electric,2024,Jan,97338,239,0
Oregon,Portland General Electric,2024,Jan,97347,836,3
Oregon,Portland General Electric,2024,Jan,97352,122,0
Oregon,Portland General Electric,2024,Jan,97362,"1,567",0
Oregon,Portland General Electric,2024,Jan,97371,105,0
Oregon,Portland General Electric,2024,Jan,97375,520,0
Oregon,Portland General Electric,2024,Jan,97378,"2,884",0
Oregon,Portland General Electric,2024,Jan,97381,"6,443",3
Oregon,Portland General Electric,2024,Jan,97385,142,0
Oregon,Portland General Electric,2024,Jan,97392,"1,951",1
Oregon,Portland General Electric,2024,Jan,97396,"1,369",0
Oregon,Northwest Natural Gas Company,2024,January,97002,789,1
Oregon,Northwest Natural Gas Company,2024,January,97003,6929,6
Oregon,Northwest Natural Gas Company,2024,January,97004,234,0
Oregon,Northwest Natural Gas Company,2024,January,97005,4296,1
Oregon,Northwest Natural Gas Company,2024,January,97006,9377,2
Oregon,Northwest Natural Gas Company,2024,January,97007,14183,12
Oregon,Northwest Natural Gas Company,2024,January,97008,6317,1
Oregon,Northwest Natural Gas Company,2024,January,97009,1101,3
Oregon,Northwest Natural Gas Company,2024,January,97013,3985,1
Oregon,Northwest Natural Gas Company,2024,January,97015,4679,1
Oregon,Northwest Natural Gas Company,2024,January,97016,114,0
Oregon,Northwest Natural Gas Company,2024,January,97018,657,1
Oregon,Northwest Natural Gas Company,2024,January,97020,174,0
Oregon,Northwest Natural Gas Company,2024,January,97024,2013,0
Oregon,Northwest Natural Gas Company,2024,January,97026,431,1
Oregon,Northwest Natural Gas Company,2024,January,97027,2984,0
Oregon,Northwest Natural Gas Company,2024,January,97030,6483,7
Oregon,Northwest Natural Gas Company,2024,January,97031,3744,0
Oregon,Northwest Natural Gas Company,2024,January,97032,916,0
Oregon,Northwest Natural Gas Company,2024,January,97034,6817,8
Oregon,Northwest Natural Gas Company,2024,January,97035,7276,3
Oregon,Northwest Natural Gas Company,2024,January,97036,1,0
Oregon,Northwest Natural Gas Company,2024,January,97038,2190,0
Oregon,Northwest Natural Gas Company,2024,January,97042,123,0
Oregon,Northwest Natural Gas Company,2024,January,97045,11536,8
Oregon,Northwest Natural Gas Company,2024,January,97048,391,2
Oregon,Northwest Natural Gas Company,2024,January,97051,3370,6
Oregon,Northwest Natural Gas Company,2024,January,97053,633,2
Oregon,Northwest Natural Gas Company,2024,January,97054,18,0
Oregon,Northwest Natural Gas Company,2024,January,97055,3598,2
Oregon,Northwest Natural Gas Company,2024,January,97056,2444,9
Oregon,Northwest Natural Gas Company,2024,January,97058,1679,0
Oregon,Northwest Natural Gas Company,2024,January,97060,4859,10
Oregon,Northwest Natural Gas Company,2024,January,97062,6140,9
Oregon,Northwest Natural Gas Company,2024,January,97064,713,0
Oregon,Northwest Natural Gas Company,2024,January,97068,9469,13
Oregon,Northwest Natural Gas Company,2024,January,97070,6432,3
Oregon,Northwest Natural Gas Company,2024,January,97071,5616,9
Oregon,Northwest Natural Gas Company,2024,January,97078,5983,5
Oregon,Northwest Natural Gas Company,2024,January,97080,11373,10
Oregon,Northwest Natural Gas Company,2024,January,97086,9439,2
Oregon,Northwest Natural Gas Company,2024,January,97089,3398,1
Oregon,Northwest Natural Gas Company,2024,January,97101,309,0
Oregon,Northwest Natural Gas Company,2024,January,97103,4072,11
Oregon,Northwest Natural Gas Company,2024,January,97106,453,0
Oregon,Northwest Natural Gas Company,2024,January,97110,1378,0
Oregon,Northwest Natural Gas Company,2024,January,97111,62,0
Oregon,Northwest Natural Gas Company,2024,January,97113,2815,2
Oregon,Northwest Natural Gas Company,2024,January,97114,17,0
Oregon,Northwest Natural Gas Company,2024,January,97115,960,0
Oregon,Northwest Natural Gas Company,2024,January,97116,3784,2
Oregon,Northwest Natural Gas Company,2024,January,97121,438,0
Oregon,Northwest Natural Gas Company,2024,January,97123,12224,10
Oregon,Northwest Natural Gas Company,2024,January,97124,10783,11
Oregon,Northwest Natural Gas Company,2024,January,97127,864,1
Oregon,Northwest Natural Gas Company,2024,January,97128,3529,7
Oregon,Northwest Natural Gas Company,2024,January,97132,5746,0
Oregon,Northwest Natural Gas Company,2024,January,97133,1329,1
Oregon,Northwest Natural Gas Company,2024,January,97138,4426,2
Oregon,Northwest Natural Gas Company,2024,January,97140,6777,7
Oregon,Northwest Natural Gas Company,2024,January,97146,2175,10
Oregon,Northwest Natural Gas Company,2024,January,97201,2654,3
Oregon,Northwest Natural Gas Company,2024,January,97202,11758,2
Oregon,Northwest Natural Gas Company,2024,January,97203,7571,1
Oregon,Northwest Natural Gas Company,2024,January,97204,131,0
Oregon,Northwest Natural Gas Company,2024,January,97205,1672,0
Oregon,Northwest Natural Gas Company,2024,January,97206,14008,6
Oregon,Northwest Natural Gas Company,2024,January,97209,2617,6
Oregon,Northwest Natural Gas Company,2024,January,97210,4511,8
Oregon,Northwest Natural Gas Company,2024,January,97211,10522,25
Oregon,Northwest Natural Gas Company,2024,January,97212,8552,11
Oregon,Northwest Natural Gas Company,2024,January,97213,9856,5
Oregon,Northwest Natural Gas Company,2024,January,97214,8546,13
Oregon,Northwest Natural Gas Company,2024,January,97215,5764,8
Oregon,Northwest Natural Gas Company,2024,January,97216,3459,1
Oregon,Northwest Natural Gas Company,2024,January,97217,10626,14
Oregon,Northwest Natural Gas Company,2024,January,97218,3642,8
Oregon,Northwest Natural Gas Company,2024,January,97219,12524,12
Oregon,Northwest Natural Gas Company,2024,January,97220,6731,1
Oregon,Northwest Natural Gas Company,2024,January,97221,3971,0
Oregon,Northwest Natural Gas Company,2024,January,97222,8105,5
Oregon,Northwest Natural Gas Company,2024,January,97223,12984,9
Oregon,Northwest Natural Gas Company,2024,January,97224,10865,7
Oregon,Northwest Natural Gas Company,2024,January,97225,7315,1
Oregon,Northwest Natural Gas Company,2024,January,97227,1649,6
Oregon,Northwest Natural Gas Company,2024,January,97229,21524,4
Oregon,Northwest Natural Gas Company,2024,January,97230,9438,2
Oregon,Northwest Natural Gas Company,2024,January,97231,780,4
Oregon,Northwest Natural Gas Company,2024,January,97232,2940,4
Oregon,Northwest Natural Gas Company,2024,January,97233,6245,1
Oregon,Northwest Natural Gas Company,2024,January,97236,7283,1
Oregon,Northwest Natural Gas Company,2024,January,97239,3979,3
Oregon,Northwest Natural Gas Company,2024,January,97248,1,0
Oregon,Northwest Natural Gas Company,2024,January,97266,7277,10
Oregon,Northwest Natural Gas Company,2024,January,97267,8789,4
Oregon,Northwest Natural Gas Company,2024,January,97301,8752,20
Oregon,Northwest Natural Gas Company,2024,January,97302,10366,8
Oregon,Northwest Natural Gas Company,2024,January,97303,9037,11
Oregon,Northwest Natural Gas Company,2024,January,97304,7362,15
Oregon,Northwest Natural Gas Company,2024,January,97305,6933,21
Oregon,Northwest Natural Gas Company,2024,January,97306,8771,8
Oregon,Northwest Natural Gas Company,2024,January,97310,9,0
Oregon,Northwest Natural Gas Company,2024,January,97317,3892,6
Oregon,Northwest Natural Gas Company,2024,January,97321,8871,12
Oregon,Northwest Natural Gas Company,2024,January,97322,7503,9
Oregon,Northwest Natural Gas Company,2024,January,97325,808,0
Oregon,Northwest Natural Gas Company,2024,January,97327,553,1
Oregon,Northwest Natural Gas Company,2024,January,97330,9342,3
Oregon,Northwest Natural Gas Company,2024,January,97333,4482,2
Oregon,Northwest Natural Gas Company,2024,January,97338,4716,9
Oregon,Northwest Natural Gas Company,2024,January,97341,1368,0
Oregon,Northwest Natural Gas Company,2024,January,97345,12,0
